"speaker","token","diortri","focus_condition","focus_no","citation_tone","sandhi_tone","sandhi_tone_var","syllable_no","citation_no","ind_no","sync_tone1","sync_tone2","sync_tone3","hist_tone1","hist_tone2","hist_tone3","syntax","time","f0","norm_f0"
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","1",319.374521695927,0.512792064081632
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","2",383.916168941473,1.2513730856177
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","3",411.830800571329,1.53301964372153
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","4",427.0402281859,1.67854362521432
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","5",433.787430009303,1.74144869979969
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","6",433.174908277703,1.73577860080639
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","7",425.749614067621,1.66639788399957
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","8",406.207589652395,1.4778516960536
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","9",362.889269782069,1.02535048872511
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,1,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","10",300.755688502931,0.271762997027652
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","11",230.24643729023,-0.800228498490455
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","12",209.244078862409,-1.18404070511875
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","13",201.22536223608,-1.34084161977692
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","14",192.475223892413,-1.51923949665309
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","15",187.426862510884,-1.62589263065326
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","16",188.385844432208,-1.60541360918306
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","17",194.412532853188,-1.47905238164585
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","18",204.945661368747,-1.26733095196643
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","19",218.959898259826,-1.00191444043105
"S1","新房","di","ct",NA,"HL_RF","HMML",NA,2,"47","S1_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","20",237.975563749454,-0.667737202688969
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","1",292.471396079888,0.159682000892206
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","2",385.799864975567,1.27101349138905
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","3",408.99216129207,1.50526525022075
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","4",419.164586828502,1.60384849686111
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","5",424.724847280331,1.65672773259413
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","6",429.398090879046,1.70063856472205
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","7",427.29779236286,1.68096312193356
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","8",411.62923410084,1.53105517520627
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","9",375.058213907857,1.15770419590434
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","10",319.312021803919,0.512006718506212
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","11",239.781112063484,-0.637407111470521
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","12",197.597028136098,-1.41385610362925
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","13",189.985617611326,-1.5714814164409
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","14",187.212181216188,-1.63049149411903
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","15",192.628779570529,-1.516039443671
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","16",207.595576646602,-1.2157796196732
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","17",229.1195394491,-0.819916239671977
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","18",251.331313466661,-0.448626223256559
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","19",262.572992715543,-0.2730411800323
"S1","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S1_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","20",262.939638573147,-0.267441889622662
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","1",140.06333562194,0.111037397005996
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","2",148.1471673602,0.46304997544345
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","3",150.3620933366,0.556149223137328
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","4",147.872046863998,0.451388863532313
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","5",144.521974897784,0.307627744055915
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","6",141.833070642137,0.189807462198868
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","7",139.520475385783,0.0866753739315429
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","8",137.790340932182,0.00839453450907761
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","9",138.223125520188,0.0280679001977313
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,1,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","10",140.949944428979,0.150623562092892
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","11",145.67834171357,0.357623924923884
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","12",145.048116697513,0.330425199418963
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","13",148.098047636979,0.460969601698046
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","14",149.683158550167,0.527758344232579
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","15",150.195808307597,0.549207587110819
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","16",152.278512181803,0.635601406127753
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","17",156.973517824078,0.826100854656468
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","18",163.339916463225,1.07551016756754
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","19",163.044424887177,1.06415083794888
"S2","书包","di","ct",NA,"HH_HH","MMMH",NA,2,"3","S2_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","20",160.361325946703,0.960054438643879
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","1",109.200959058122,-1.45045615411979
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","2",116.953443483224,-1.02018438911143
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","3",118.304475713594,-0.948129571006966
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","4",119.889170357917,-0.864654149790202
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","5",121.306354541002,-0.790931855493775
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","6",121.87319046215,-0.761685759383627
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","7",121.771800730406,-0.766906995157931
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","8",120.854872423283,-0.814324172559506
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","9",118.837564414613,-0.919924418586581
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,1,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","10",117.254836057138,-1.00403830030266
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","11",119.199758892131,-0.900833189240092
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","12",120.33319051026,-0.84146277263108
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","13",120.771896703793,-0.818632838173222
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","14",122.627906532501,-0.722956342470191
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","15",124.403200105312,-0.632786189350208
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","16",125.401214885966,-0.582658698337169
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","17",126.864379925678,-0.509884579427933
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","18",128.568549405604,-0.426174233485091
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","19",129.20342432674,-0.395271980277628
"S2","樱花","di","ct",NA,"HH_HH","MMMH",NA,2,"9","S2_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","20",125.596121710857,-0.572915650956971
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",113.087345321039,-1.23106940154009
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",123.79294083967,-0.663636321324293
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",128.642552094997,-0.422564338239865
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",131.459457640279,-0.286675949033099
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",133.036775786127,-0.211851806312645
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",133.763859603547,-0.177658941601456
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",133.923214459617,-0.170189730283816
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",133.566499899133,-0.186921843746552
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",131.992228068501,-0.261302674709264
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,1,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",129.190974994563,-0.395876485076523
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",125.679741871059,-0.568740261111903
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",116.210831989472,-1.06014553365348
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",113.663420108477,-1.19919310675191
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",113.477541147029,-1.20946077122781
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",113.59575787193,-1.20292871842725
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",114.873389540043,-1.13276389644809
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",118.637284461504,-0.930506150575285
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",123.991600600346,-0.653576909548594
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",129.469995284182,-0.382341996655795
"S2","樱桃","di","ct",NA,"HH_RF","MMMH",NA,2,"17","S2_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",132.061796432177,-0.257997032837354
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",139.318803331526,0.0776007499037725
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",137.332633472639,-0.012479112102612
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",135.563010687519,-0.09384211687342
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",135.090575818955,-0.115743189832375
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",135.315344438818,-0.105313860617461
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",134.880513838788,-0.125505825381543
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",133.464766059642,-0.191701978451103
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",131.626528790837,-0.27870810911846
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",130.309627019789,-0.341789082332923
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",129.575756395839,-0.37721944495345
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",128.278636785741,-0.44033638662619
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",125.632815784161,-0.571083070464396
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",124.506551813633,-0.627576491138368
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",124.237954802424,-0.641124785995396
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",124.709029488569,-0.617382626960868
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",126.767062265282,-0.514698793336888
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",130.185365881654,-0.347774201111652
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",134.802034801308,-0.129157042256507
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",141.334880934446,0.167733113758065
"S2","书房","di","ct",NA,"HH_RF","MMMH",NA,2,"21","S2_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",147.188018786921,0.422301720578668
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","1",144.111559146809,0.289786944282118
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","2",143.177362875092,0.248987187483604
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","3",139.110712110302,0.0682235027698873
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","4",136.668379262007,-0.0428963512571397
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","5",136.259091381467,-0.0617119807964007
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","6",136.641409611304,-0.044134454696563
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","7",137.031277722658,-0.0262603892074661
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","8",136.878736123272,-0.0332478152508982
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","9",135.766214412284,-0.0844454903745664
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,1,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","10",134.041387094011,-0.164656531000509
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","11",132.603377895708,-0.232322391087983
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","12",129.454925294367,-0.383072253945869
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","13",126.821118397631,-0.512024230772775
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","14",128.130924100254,-0.447564424517838
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","15",131.228643041833,-0.297700471283311
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","16",134.096785826988,-0.162064274417219
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","17",137.303173969624,-0.0138249881085242
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","18",144.211068761998,0.294117295582154
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","19",154.86113838221,0.741106322182536
"S2","青豆","di","ct",NA,"HH_LH","MMMH",NA,2,"25","S2_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","20",161.493497663851,1.00419022454209
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","1",135.456500751344,-0.0987730190003404
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","2",142.312195915166,0.210964061425455
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","3",142.603713123562,0.223801679223065
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","4",142.205860482281,0.206274794183595
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","5",142.191471559938,0.205639990344226
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","6",141.650658529768,0.181733952172757
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","7",140.74763104301,0.141612450296914
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","8",139.527767269226,0.0870032405639228
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","9",138.223898139326,0.0281029665294385
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",1,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","10",141.501251232781,0.1751134772097
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",2,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","11",164.592926194955,1.12345131645182
"S2","新店","di","ct",NA,"HH_HL","MHHL","MMHL",2,"38","S2_38_ct","HH","HL",NA,"yinping","yinqu",NA,"M","12",177.732036415961,1.60526328109002
